LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"e $150,000-350,000",COOPER &AMP; COOPER REAL ESTATE LLC,299 W 12th St,NEW YORK,NY,10014.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",COOPER SQUARE MUTUAL HOUSING ASSOCIATION-SBA SMALL 7A TERM,59-61 EAST 4TH STREET SUITE 4E,NEW YORK,NY,10003.0,,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0.0,05/03/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000",COPAT RESTAURANT INC.,O'HARAS RESTAURANT & BAR 120 CEDAR ST,NEW YORK,NY,10006.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,33.0,04/16/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",COPIA INTERACTIVE LLC,105 MADISON 0.0,NEW YORK,NY,10016.0,519190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/30/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",COPPERWOOD REAL ESTATE LLC,"317 East 84th Street New York, NY",NEW YORK,NY,10028.0,531311.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/11/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CORE FOUR CONSTRUCTION INC.,200 Madison Avenue - Suite 2200,NEW YORK,NY,10016.0,237310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,"Capital One, National Association",NY - 12
"e $150,000-350,000","CORE Z OPERATIONS, LLC",1450 Broadway Fl 40,NEW YORK,NY,10018.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","COREBLOX, LLC",420 Lexington Ave Suite 455,NEW YORK,NY,10170.0,541512.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,14.0,04/15/2020,Peapack-Gladstone Bank,NY - 12
"e $150,000-350,000",COREMET TRADING INC.,160 Broadway - Suite 900,NEW YORK,NY,10038.0,423930.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10.0,04/27/2020,Community Federal Savings Bank,NY - 07
"e $150,000-350,000","COREY BRICK, DDS LLC DBA NEW YORK DENTAL OFFICE","245 E 63rd St, #110",NEW YORK,NY,10065.0,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,11.0,04/29/2020,Piermont Bank,NY - 10
"e $150,000-350,000",CORFUNDING LLC,65 W 36 ST SUITE 12,NEW YORK,NY,10018.0,523120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Signature Bank,NY - 10
"e $150,000-350,000",CORIANDER FACTORY INC.,222 LAFAYETTE ST,NEW YORK,NY,10012.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,30.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","CORIDEA, LLC",315 W 36TH ST,NEW YORK,NY,10018.0,541690.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CORINTHIAN MEDICAL IPA INC,5030 BROADWAY 821,NEW YORK,NY,10034.0,621111.0,Cooperative,Unanswered,Unanswered,Unanswered,,14.0,05/03/2020,"Citibank, N.A.",NY - 13
"e $150,000-350,000",CORKBUZZ LLC,13 E 13TH ST,NEW YORK,NY,10003.0,722410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,27.0,05/03/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000",CORNELIA CONNELLY CENTER FOR EDUCATION,220 E 4TH ST,NEW YORK,NY,10009.0,813110.0,Corporation,Unanswered,Unanswered,Unanswered,,24.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","CORNELL GRACE, P.C.",111 BROADWAY RM 810,NEW YORK,NY,10006.0,541110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16.0,04/10/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","CORNERSTONE INFORMATION TECHNOLOGIES,LLC",1180 Avenue of the Americas 8th Floor,NEW YORK,NY,10036.0,541512.0,Corporation,Unanswered,Unanswered,Unanswered,,15.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","CORNERSTONE MANAGEMENT SYSTEMS, INC.",AAF 037 271 MADISON AVE STE 800,NEW YORK,NY,10016.0,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,19.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CORO NEW YORK LEADERSHIP CENTER,42 BROADWAY STE 2001,NEW YORK,NY,10004.0,611430.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,04/12/2020,"TD Bank, National Association",NY - 10
"e $150,000-350,000",CORPORATE FUEL ADVISORS LLC,10 E 40TH ST RM 3210,NEW YORK,NY,10016.0,525990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/03/2020,"Bank of America, National Association",NY - 12
"e $150,000-350,000",CORRAO MILLER WIESENTHAL LEGAL SEARCH,845 3RD AVE,NEW YORK,NY,10022.0,561311.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/29/2020,Signature Bank,NY - 12
"e $150,000-350,000",COSMETIC EXECUTIVE WOMEN FOUNDATION LTD,159 W  25TH ST FL8,NEW YORK,NY,10001.0,813319.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11.0,04/15/2020,"Bank of America, National Association",NY - 10
"e $150,000-350,000",COSMETIC SURGERY &AMP; DERMATOLOGY PLLC,117 East 18th Street,NEW YORK,NY,10003.0,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",COTTER AND KAVANAUGH LLP,230 Park Avenue 1535,NEW YORK,NY,10169.0,541211.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,04/15/2020,"Citibank, N.A.",NY - 09
"e $150,000-350,000",COUNCIL OF FAMILY AND CHILD CARING AGENC,254 W 31ST ST FL 5,NEW YORK,NY,10001.0,813410.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",COUNCIL OF SENIOR CENTERS & SERVICES OF NEW YORK CITY INC,49 West 45th St 7th Floor,NEW YORK,NY,10036.0,624120.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,12.0,04/28/2020,Plains Commerce Bank,NY - 10
"e $150,000-350,000",COUNSEL ABSTRACT INC.,135 East  55TH ST room 301,NEW YORK,NY,10022.0,541191.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/15/2020,Peapack-Gladstone Bank,NY - 12
"e $150,000-350,000","COUNTER PRODUCTIONS, INC.",14 PENN PLZ suite 1800,NEW YORK,NY,10122.0,512110.0,Subchapter S Corporation,White,Male Owned,Non-Veteran,,10.0,04/28/2020,City National Bank,NY - 10
"e $150,000-350,000",COUNTERPOINT STRATEGIES LTD,1 PENN PLZ STE 3500,NEW YORK,NY,10119.0,541618.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/30/2020,"Bank of America, National Association",NY - 12
"e $150,000-350,000",COUNTESS CORPORATION D/B/A TERANI COUTURE,225 W 37 ST 12TH FL,NEW YORK,NY,10018.0,,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,17.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",COVE LOUNGE INC,"199 Malcolm X Blvd, apt 1",NEW YORK,NY,10026.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,"Capital One, National Association",NY - 13
"e $150,000-350,000",COVE PROPERTY GROUP LLC,501 Madison Avenue 5th Floor,NEW YORK,NY,10022.0,531390.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/28/2020,CIBC Bank USA,NY - 12
"e $150,000-350,000","COWBOY BEAR NINJA, LLC",122 RIVINGTON ST 2nd floor,NEW YORK,NY,10002.0,512110.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,21.0,04/07/2020,City National Bank,NY - 07
"e $150,000-350,000","CP FRESH 62, LLC",11a 11th Avenue,NEW YORK,NY,10011.0,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24.0,05/15/2020,Valley National Bank,NY - 10
"e $150,000-350,000",CP PRINCE ST. LLC,160 Prince Street,NEW YORK,NY,10012.0,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35.0,04/14/2020,Stone Bank,NY - 07
"e $150,000-350,000",CPM ENTERPRISES LLC,495 BROADWAY Suite 201,NEW YORK,NY,10012.0,713940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26.0,04/15/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000",CPT USA LLC,15 W 39th Street,NEW YORK,NY,10018.0,314999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25.0,04/27/2020,"HSBC Bank USA, National Association",NY - 10
"e $150,000-350,000",CR FASHION BOOK LTD.,405 GREENWICH ST,NEW YORK,NY,10013.0,448120.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CR WOOSTER STREET CORP,8 Jay Street,NEW YORK,NY,10013.0,541490.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20.0,04/30/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000","CRAFTSMAN PLUS, INC.",580 Broadway Rm 1203,NEW YORK,NY,10012.0,541810.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/07/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","CRAIG F. STARR ASSOCIATES, INC.",5 East 73rd Street 0.0,NEW YORK,NY,10021.0,453920.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","CRAVEABLE HOSPITALITY GROUP, LLC",244 Fifth Avenue Suite 2300,NEW YORK,NY,10001.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",CRAVEN MANAGEMENT CORPORATION,150 E 42nd St Fl 7,NEW YORK,NY,10017.0,531312.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,8.0,04/30/2020,"Grow America Fund, Incorporated",NY - 12
"e $150,000-350,000",CREARE LLC,237 W 37TH ST FL 12,NEW YORK,NY,10018.0,424310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CREATE ARCHITECTURE PLANNING &AMP; DESIGN,45 W 34TH ST PH,NEW YORK,NY,10001.0,541990.0,Limited Liability Partnership,Unanswered,Male Owned,Non-Veteran,,11.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CREATE-A-MARKER INC.,254 West 35th Street Floor 10,NEW YORK,NY,10001.0,323111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,25.0,04/15/2020,Manufacturers and Traders Trust Company,NY - 10
"e $150,000-350,000",CREATEX CORP,261 5TH AVE RM 909,NEW YORK,NY,10016.0,315990.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/30/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CREATIVE CAPITAL FOUNDATION,"15 Maiden Lane, 18th Floor 0.0",NEW YORK,NY,10038.0,813211.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,21.0,04/11/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CREATIVE CURRICULUM INITIATIVES LLC,118 EAST 28TH STREET ROOM 401,NEW YORK,NY,10016.0,332999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Signature Bank,NY - 12
"e $150,000-350,000",CREATIVE FOOD CRAFTS LLC,504 W42 St,NEW YORK,NY,10036.0,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,06/23/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CREATIVE LICENSE INC.,"71 8th Avenue, 2R",NEW YORK,NY,10014.0,541890.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 10
"e $150,000-350,000",CREATIVE TEAM INTERIORS INC,366 5th Ave Rm 816,NEW YORK,NY,10001.0,541990.0,,Unanswered,Unanswered,Unanswered,,6.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CREATIVE TIME INC.,59 E 4TH ST FL 6,NEW YORK,NY,10003.0,453920.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CRENSHAW COMMUNICATIONS LLC,36 W 20TH ST FL 5,NEW YORK,NY,10011.0,541820.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CRIF DOGS ENTERPRISES INC.,113 SAINT MARKS PL,NEW YORK,NY,10009.0,722513.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,30.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CRIMSON INSPECTION LLC,590 Madison Ave 21st Floor,NEW YORK,NY,10022.0,541350.0,Partnership,Unanswered,Unanswered,Unanswered,,17.0,06/13/2020,"Kabbage, Inc.",NY - 12
"e $150,000-350,000",CRISIS ACTION INC,405 Lexington Avenue,NEW YORK,NY,10174.0,813319.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9.0,05/03/2020,Celtic Bank Corporation,NY - 12
"e $150,000-350,000",CRISTINEANTHONY CORP.,437 Fifth Avenue 10th Floor,NEW YORK,NY,10016.0,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,23.0,05/03/2020,Customers Bank,NY - 12
"e $150,000-350,000",CRM MANAGEMENT LLC,205 HUDSON ST STE 1002,NEW YORK,NY,10013.0,541211.0,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,18.0,04/07/2020,City National Bank,NY - 07
"e $150,000-350,000",CROSBY STREET STUDIOS INC,200 LEXINGTON AVE RM 1303,NEW YORK,NY,10016.0,711510.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,05/03/2020,"Bank of America, National Association",NY - 12
"e $150,000-350,000",CROSS CONSULTING INC,1271 AVE OF THE AMERICAS,NEW YORK,NY,10020.0,541330.0,Corporation,Unanswered,Unanswered,Unanswered,,10.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CROSS ISLAND MECHANICAL CORP,75 MAIDEN LANE 204,NEW YORK,NY,10038.0,236220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/29/2020,"Citizens Bank, National Association",NY - 07
"e $150,000-350,000","CROSS PIXEL MEDIA, INC.",229 W. 28th Street Suite 400,NEW YORK,NY,10001.0,541890.0,Corporation,White,Male Owned,Non-Veteran,,13.0,04/27/2020,"Esquire Bank, National Association",NY - 10
"e $150,000-350,000",CROSSFIT NYC,"50 West 28th Street, Second Floor",NEW YORK,NY,10001.0,713940.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,30.0,04/27/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",CROSSTAR NETWORK SOLUTIONS INC,108 W 39TH ST FL 4,NEW YORK,NY,10018.0,541690.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","CROWDABILITY, INC.",205 Hudson Street 7th Floor,NEW YORK,NY,10013.0,519130.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/29/2020,Cross River Bank,NY - 07
"e $150,000-350,000",CROWDBUREAU CORPORATION,300 Park Avenue Floor 13,NEW YORK,NY,10022.0,561450.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,04/27/2020,Silicon Valley Bank,NY - 12
"e $150,000-350,000",CROWDCENTRIC MEDIA LLC,625 BROADWAY FL 11,NEW YORK,NY,10012.0,517919.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CROWN ARCHITECTURE AND CONSULTING D. PC,80 MAIDEN LN SUITE 1004,NEW YORK,NY,10038.0,541310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 07
"e $150,000-350,000","CROWN DELIVERY & LOGISTICS, INC.",141 W 41st Street 3rd Floor,NEW YORK,NY,10036.0,492110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12.0,06/05/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CROWN FINDINGS CO INC,44 W 47TH ST,NEW YORK,NY,10036.0,423990.0,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/28/2020,Israel Discount Bank of New York,NY - 10
"e $150,000-350,000",CROWN JEWELS/ESTATE JEWELRY INC.,970 MADISON AVENUE,NEW YORK,NY,10021.0,448310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Signature Bank,NY - 07
"e $150,000-350,000","CROWN PROPERTIES, INC.",15 WATTS ST FL 5,NEW YORK,NY,10013.0,531210.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,18.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CROWN RETAIL SERVICES LLC,667 MADISON AVE 12TH FLOOR,NEW YORK,NY,10065.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,32.0,04/10/2020,"BankUnited, National Association",NY - 10
"e $150,000-350,000",CRT RESTAURANT INC,108 W 40th St,NEW YORK,NY,10018.0,722511.0,Corporation,White,Male Owned,Non-Veteran,,32.0,04/10/2020,ConnectOne Bank,NY - 10
"e $150,000-350,000",CRYSTAL ABRASIVES CORPORATION,35 W 45TH STREET 11TH FLOOR,NEW YORK,NY,10036.0,339910.0,Corporation,Unanswered,Unanswered,Unanswered,,19.0,04/09/2020,Dime Community Bank,NY - 10
"e $150,000-350,000","CRYSTAL BALL MEDIA, LLC","265 Canal Street, Suite 602",NEW YORK,NY,10013.0,511120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/15/2020,Sterling National Bank,NY - 07
"e $150,000-350,000",CSC RENO LLC,2 ALLEN ST UNIT 3A,NEW YORK,NY,10002.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","CSC REPERTORY, LTD",136 East 13th Street,NEW YORK,NY,10003.0,711110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9.0,04/14/2020,"Citibank, N.A.",NY - 07
"e $150,000-350,000",CSI RENTALS INC D/B/A CINECAP DIGITAL,133 W 19TH ST,NEW YORK,NY,10011.0,,Corporation,Unanswered,Unanswered,Unanswered,,22.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CST ENTERPRISES LLC DBA COLIBRI GROUP,237 W 37TH ST FL 10,NEW YORK,NY,10018.0,424990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20.0,04/11/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CTM BDWY LLC,913 BROADWAY,NEW YORK,NY,10010.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,30.0,04/15/2020,BNB Bank,NY - 12
"e $150,000-350,000",CTR FOR STUDY OF CLASSICAL ARCHITEC INC,20 W 44TH ST STE 301,NEW YORK,NY,10036.0,611699.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,14.0,05/03/2020,"Bank of America, National Association",NY - 10
"e $150,000-350,000",CUATRO LOBOS INC,140 ORCHARD STREET,NEW YORK,NY,10002.0,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,15.0,04/27/2020,Dime Community Bank,NY - 07
"e $150,000-350,000",CULINARY AGENTS INC,320 E 54TH ST APT 7B,NEW YORK,NY,10022.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,16.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CULLEN & ASSOCIATES PC,"132 NASSAU ST, SUITE 1220",NEW YORK,NY,10038.0,541110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/29/2020,Signature Bank,NY - 07
"e $150,000-350,000","CULLMAN & KRAVIS ASSOCIATES, INC.",790 Madison Avenue,NEW YORK,NY,10065.0,812990.0,Employee Stock Ownership Plan(ESOP),Unanswered,Unanswered,Unanswered,,14.0,04/14/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",CULTURAL COUNSEL LLC,15 MAIDEN LANE SUITE 1000,NEW YORK,NY,10038.0,541990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,04/29/2020,The First National Bank of South Miami,NY - 07
"e $150,000-350,000","CUMMINS &AMP; PARTNERS, LLC",54 MERCER ST,NEW YORK,NY,10013.0,333618.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",CUPPING ROOM CAFE INC.,359 West Broadway,NEW YORK,NY,10013.0,722511.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,40.0,04/27/2020,Community Federal Savings Bank,NY - 07
"e $150,000-350,000",CURICH WEISS LLC,635 W 42nd St,NEW YORK,NY,10036.0,541820.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,12.0,04/27/2020,First Republic Bank,NY - 10
"e $150,000-350,000",CURRERI OPHTHALMOLOGY CARE LLC,247 3RD AVE RM 204,NEW YORK,NY,10010.0,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CUSHNIE LLC,251 West 39th St 8th Fl,NEW YORK,NY,10018.0,423910.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,04/14/2020,"HSBC Bank USA, National Association",NY - 10
"e $150,000-350,000",CUSTODIO CONSULTING LLC,20 West 38th Street -3rd floor,NEW YORK,NY,10018.0,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,05/03/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",CUSTOM FX,216 E 45th St #902,NEW YORK,NY,10017.0,238210.0,Corporation,Unanswered,Unanswered,Unanswered,,16.0,04/28/2020,First Bank of the Lake,NY - 12
"e $150,000-350,000",CUTI HECKER WANG LLP,"305 Broadway, Ste 607",NEW YORK,NY,10007.0,541110.0,Partnership,Unanswered,Unanswered,Unanswered,,9.0,04/29/2020,American Express National Bank,NY - 07
"e $150,000-350,000",CVK RESTAURANT CORP,222 LEXINGTON AVE,NEW YORK,NY,10016.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,31.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",CWS CPA LLP,"680 5TH AVENUE, 10TH FLOOR",NEW YORK,NY,10019.0,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","CXO NEXUS, INC.","115 E 23RD ST, 3rd Floor, #1590",NEW YORK,NY,10010.0,518210.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/27/2020,Pacific Western Bank,NY - 12
"e $150,000-350,000","CYLERA, INC.",75 WEST ST APT 8D,NEW YORK,NY,10006.0,511210.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/16/2020,"JPMorgan Chase Bank, National Association",NY - 10
